date,height1,height2,in_flow,out_flow
2019-11-24 21:00:00,2.4261333333333335,2.4483166666666665,322.7927183333333,495.214905
2019-11-24 22:00:00,2.4143499999999998,2.4366833333333333,324.54392666666666,368.12568166666665
2019-11-24 23:00:00,2.487483333333333,2.5065,349.49659499999996,249.3979183333333
2019-11-25 00:00:00,2.654433333333333,2.6641833333333333,504.4920133333333,221.73691
2019-11-25 01:00:00,2.87205,2.8790666666666667,533.5408,188.85562333333334
2019-11-25 02:00:00,3.0951666666666666,3.1006833333333335,514.39271,231.58338666666666
2019-11-25 03:00:00,3.3028,3.314983333333333,450.96595333333335,172.02351833333333
2019-11-25 04:00:00,3.53755,3.5520333333333336,446.77148666666665,177.264625
2019-11-25 05:00:00,3.7468333333333335,3.7686166666666665,323.75587,193.35397999999998
2019-11-25 06:00:00,3.7828999999999997,3.8242166666666666,158.97706000000002,259.00147166666665
2019-11-25 07:00:00,3.7344166666666667,3.7803833333333334,158.65872333333334,385.15693833333336
2019-11-25 08:00:00,3.624016666666667,3.672083333333333,161.90802833333333,392.2264466666667
2019-11-25 09:00:00,3.504966666666667,3.5519000000000003,118.07303816666666,442.07877833333333
2019-11-25 10:00:00,3.3331,3.375516666666667,71.86117116666668,371.50557833333335
2019-11-25 11:00:00,3.2162333333333333,3.2569333333333335,78.416741,324.599645
2019-11-25 12:00:00,3.1429,3.1868,256.025285,381.37178
2019-11-25 13:00:00,3.107966666666667,3.1501499999999996,245.289025,385.44421666666665
2019-11-25 14:00:00,3.0832166666666665,3.1232333333333333,244.99300666666667,314.79109
2019-11-25 15:00:00,3.0884333333333336,3.1191166666666663,177.27100833333333,283.496285
2019-11-25 16:00:00,3.0596,3.0860166666666666,152.60347666666667,326.1052183333333
2019-11-25 17:00:00,2.9952833333333335,3.0199833333333337,154.65994166666667,326.542495
2019-11-25 18:00:00,2.92815,2.9529,155.595,342.81129500000003
2019-11-25 19:00:00,2.8257666666666665,2.8491833333333334,153.44985166666666,465.2835416666667
2019-11-25 20:00:00,2.6242666666666663,2.643266666666667,151.64178166666667,576.9238933333334
2019-11-25 21:00:00,2.4529666666666667,2.4741666666666666,152.21632833333334,396.8573666666667
2019-11-25 22:00:00,2.33685,2.35975,148.64840833333335,396.6543183333333
2019-11-25 23:00:00,2.27705,2.3038666666666665,230.581235,253.81652666666665
2019-11-26 00:00:00,2.4108500000000004,2.4542833333333336,457.544665,225.88123166666668
2019-11-26 01:00:00,2.627866666666667,2.6707666666666667,458.7353233333333,197.708455
2019-11-26 02:00:00,2.8573,2.8995166666666665,461.58957333333336,191.77506499999998
2019-11-26 03:00:00,3.0898166666666667,3.1325333333333334,458.14619166666665,180.95308166666666
2019-11-26 04:00:00,3.325816666666667,3.369483333333333,456.4089266666667,193.96468833333333
2019-11-26 05:00:00,3.5482500000000003,3.5940333333333334,457.80923333333334,202.59159666666667
2019-11-26 06:00:00,3.6504666666666665,3.6819166666666665,98.52377983333334,260.75383166666666
2019-11-26 07:00:00,3.5571333333333333,3.5832333333333333,87.5956915,372.06644666666665
2019-11-26 08:00:00,3.4324999999999997,3.4607,153.71105983333334,387.9074983333333
2019-11-26 09:00:00,3.315366666666667,3.3459999999999996,194.84326666666666,428.49144666666666
2019-11-26 10:00:00,3.2651666666666666,3.2951166666666665,197.10620166666666,333.54572666666667
2019-11-26 11:00:00,3.2193833333333335,3.249083333333333,194.06225666666666,317.98826833333334
2019-11-26 12:00:00,3.185416666666667,3.214383333333333,194.12810833333333,380.87864333333334
2019-11-26 13:00:00,3.094466666666667,3.1226833333333333,187.23346,386.5098433333333
2019-11-26 14:00:00,3.0496333333333334,3.077633333333333,194.17006166666667,294.69809499999997
2019-11-26 15:00:00,3.04385,3.072016666666667,194.07451666666665,303.31248666666664
2019-11-26 16:00:00,2.9951166666666666,3.024,195.34527166666666,364.55478166666666
2019-11-26 17:00:00,2.9278833333333334,2.9556833333333334,194.17662166666665,396.1877616666667
2019-11-26 18:00:00,2.872316666666667,2.8998833333333334,195.58647833333333,331.67874333333333
2019-11-26 19:00:00,2.7893666666666665,2.8150833333333334,192.23047666666668,513.5116583333333
2019-11-26 20:00:00,2.588633333333333,2.61125,194.93282499999998,549.1226116666668
2019-11-26 21:00:00,2.4892333333333334,2.5141,194.43855333333335,361.9836066666667
2019-11-26 22:00:00,2.4263333333333335,2.4512333333333336,194.55471500000002,334.0595
2019-11-26 23:00:00,2.41135,2.441133333333333,269.53290499999997,298.336595
2019-11-27 00:00:00,2.5164,2.5588333333333333,420.03837,235.52247833333334
2019-11-27 01:00:00,2.69335,2.734466666666667,418.19927666666666,220.33357333333333
2019-11-27 02:00:00,2.8954166666666667,2.9352,416.07154333333335,179.92218166666666
2019-11-27 03:00:00,3.1062,3.145983333333333,413.0608916666667,168.95840333333334
2019-11-27 04:00:00,3.3198,3.361816666666667,411.9800783333333,171.95950499999998
2019-11-27 05:00:00,3.5266,3.5711500000000003,416.399725,188.316935
2019-11-27 06:00:00,3.7009499999999997,3.7464,328.56135166666667,241.27991500000002
2019-11-27 07:00:00,3.7241166666666667,3.7648,237.45669,405.53530166666667
2019-11-27 08:00:00,3.6359833333333333,3.67645,237.134955,495.4472283333333
